seller_id,seller_share_new_smoothed,seller_total_listings
52820577,0.5119761904761905,1
52837306,0.5595952380952381,1
52838877,0.5595952380952381,1
52854513,0.48870454545454545,2
52854809,0.5119761904761905,1
52856212,0.5796136363636364,2
52875791,0.5119761904761905,1
52879448,0.5119761904761905,1
52891493,0.5595952380952381,1
52897027,0.5595952380952381,1
52897331,0.5595952380952381,1
52905256,0.5595952380952381,1
52906304,0.5595952380952381,1
52911734,0.5119761904761905,1
52912576,0.5595952380952381,1
52918326,0.5595952380952381,1
52920185,0.5119761904761905,1
52920196,0.5595952380952381,1
52920314,0.5673653846153847,6
52923537,0.5595952380952381,1
52923921,0.5119761904761905,1
52938004,0.48870454545454545,2
52938422,0.5119761904761905,1
52940212,0.5119761904761905,1
52944772,0.41351923076923075,6
52945018,0.42505,10
52945020,0.5119761904761905,1
52948527,0.5119761904761905,1
52951852,0.5119761904761905,1
52958417,0.6696964285714285,8
52967181,0.5595952380952381,1
52968235,0.5341590909090909,2
52974325,0.5119761904761905,1
52976048,0.5119761904761905,1
52990696,0.7197424242424243,13
52991721,0.5978913043478261,3
52992073,0.5119761904761905,1
52992505,0.5119761904761905,1
52993074,0.5595952380952381,1
52997820,0.5595952380952381,1
52998083,0.3982037037037037,7
53002050,0.5978913043478261,3
53005091,0.5119761904761905,1
53006983,0.5595952380952381,1
53010929,0.5119761904761905,1
53028959,0.5595952380952381,1
53030571,0.5595952380952381,1
53035872,0.5595952380952381,1
53040037,0.5595952380952381,1
53042639,0.5595952380952381,1
53047751,0.5119761904761905,1
53050889,0.5595952380952381,1
53051124,0.4437875,20
53061361,0.47006,5
53064383,0.5595952380952381,1
53064727,0.5119761904761905,1
53072336,0.5595952380952381,1
53079706,0.5119761904761905,1
53084199,0.5119761904761905,1
53091679,0.5978913043478261,3
53091993,0.5796136363636364,2
53098223,0.5119761904761905,1
53098825,0.5595952380952381,1
53099781,0.5595952380952381,1
53103141,0.5119761904761905,1
53103577,0.5595952380952381,1
53105827,0.5119761904761905,1
53113344,0.5119761904761905,1
53113363,0.5595952380952381,1
53123638,0.5595952380952381,1
53125502,0.5119761904761905,1
53126324,0.5119761904761905,1
53128609,0.5595952380952381,1
53133280,0.5119761904761905,1
53144456,0.5119761904761905,1
53147119,0.5595952380952381,1
53163362,0.6146458333333333,4
53163922,0.5595952380952381,1
53167117,0.5796136363636364,2
53167714,0.5796136363636364,2
53188440,0.5119761904761905,1
53195302,0.5796136363636364,2
53198800,0.5119761904761905,1
53203540,0.5119761904761905,1
53209551,0.5595952380952381,1
53211041,0.46745652173913044,3
53212283,0.23892222222222223,25
53212997,0.5119761904761905,1
53224087,0.5595952380952381,1
53225866,0.5595952380952381,1
53227066,0.5119761904761905,1
53232012,0.5796136363636364,2
53232670,0.5595952380952381,1
53234448,0.5595952380952381,1
53234497,0.5796136363636364,2
53240123,0.5595952380952381,1
53251848,0.5313125,4
53252779,0.5595952380952381,1
53258961,0.7016612903225806,11
53259744,0.5119761904761905,1
53265390,0.41351923076923075,6
53267038,0.5595952380952381,1
53269321,0.5796136363636364,2
53270067,0.5119761904761905,1
53277950,0.5119761904761905,1
53282105,0.5119761904761905,1
53291018,0.5119761904761905,1
53295594,0.5595952380952381,1
53304079,0.5119761904761905,1
53306589,0.5595952380952381,1
53307911,0.5119761904761905,1
53317869,0.5595952380952381,1
53326250,0.5119761904761905,1
53334988,0.5119761904761905,1
53346121,0.5119761904761905,1
53347156,0.5796136363636364,2
53347405,0.5341590909090909,2
53347703,0.5595952380952381,1
53353018,0.5119761904761905,1
53354860,0.5595952380952381,1
53356958,0.5595952380952381,1
53358691,0.5595952380952381,1
53360650,0.46745652173913044,3
53363132,0.5595952380952381,1
53366407,0.5595952380952381,1
53366481,0.45198076923076924,6
53370566,0.5595952380952381,1
53374788,0.5119761904761905,1
53382009,0.5595952380952381,1
53383167,0.5595952380952381,1
53390268,0.5595952380952381,1
53391119,0.5119761904761905,1
53403872,0.5119761904761905,1
53406122,0.5119761904761905,1
53416067,0.5595952380952381,1
53423647,0.5595952380952381,1
53431803,0.6146458333333333,4
53433034,0.3169910714285714,36
53445766,0.6917166666666666,10
53459685,0.5595952380952381,1
53464787,0.5119761904761905,1
53465785,0.5119761904761905,1
53477564,0.5119761904761905,1
53484139,0.48870454545454545,2
53486159,0.5978913043478261,3
53489031,0.6696964285714285,8
53491478,0.5119761904761905,1
53494045,0.5119761904761905,1
53494130,0.5119761904761905,1
53496215,0.5796136363636364,2
53498193,0.5595952380952381,1
53501007,0.5595952380952381,1
53508495,0.5119761904761905,1
53529046,0.5119761904761905,1
53532325,0.48870454545454545,2
53536176,0.5595952380952381,1
53540781,0.5595952380952381,1
53541266,0.5341590909090909,2
53543136,0.5119761904761905,1
53545568,0.48870454545454545,2
53546577,0.48870454545454545,2
53553562,0.5595952380952381,1
53556861,0.5119761904761905,1
53558107,0.5595952380952381,1
53558811,0.5119761904761905,1
53564991,0.5595952380952381,1
53566038,0.5595952380952381,1
53570719,0.5595952380952381,1
53572121,0.5119761904761905,1
53573902,0.63006,5
53575103,0.5119761904761905,1
53578209,0.48870454545454545,2
53578303,0.5119761904761905,1
53583743,0.5595952380952381,1
53583751,0.5544130434782609,3
53583761,0.5595952380952381,1
53584114,0.5978913043478261,3
53584910,0.5119761904761905,1
53589533,0.5119761904761905,1
53590393,0.6146458333333333,4
53597134,0.5796136363636364,2
53614992,0.5119761904761905,1
53619772,0.5595952380952381,1
53621194,0.5796136363636364,2
53632236,0.5119761904761905,1
53637180,0.5595952380952381,1
53638400,0.5595952380952381,1
53639354,0.5119761904761905,1
53639597,0.5119761904761905,1
53649894,0.5341590909090909,2
53650455,0.5796136363636364,2
53654209,0.5595952380952381,1
53655566,0.5595952380952381,1
53662407,0.5796136363636364,2
53663099,0.5595952380952381,1
53672298,0.5119761904761905,1
53688654,0.5796136363636364,2
53688848,0.5119761904761905,1
53691863,0.46745652173913044,3
53702514,0.5595952380952381,1
53708659,0.5119761904761905,1
53721901,0.5595952380952381,1
53729536,0.7670795454545455,24
53730478,0.5109347826086956,3
53730602,0.5595952380952381,1
53731918,0.5796136363636364,2
53743457,0.5119761904761905,1
53744060,0.5595952380952381,1
53750763,0.6574629629629629,7
53751486,0.5796136363636364,2
53752918,0.5119761904761905,1
53753046,0.5796136363636364,2
53758057,0.5595952380952381,1
53761858,0.5119761904761905,1
53761933,0.5595952380952381,1
53766096,0.5119761904761905,1
53767220,0.5978913043478261,3
53775617,0.5595952380952381,1
53778847,0.5119761904761905,1
53780192,0.5595952380952381,1
53782516,0.5119761904761905,1
53789911,0.5119761904761905,1
53794881,0.5595952380952381,1
53799348,0.5595952380952381,1
53800743,0.5595952380952381,1
53806842,0.48870454545454545,2
53808131,0.5119761904761905,1
53809343,0.5595952380952381,1
53815111,0.13350970873786408,83
53818395,0.5796136363636364,2
53819529,0.5119761904761905,1
53821970,0.5119761904761905,1
53826921,0.5119761904761905,1
53832477,0.48870454545454545,2
53841313,0.5595952380952381,1
53842790,0.5119761904761905,1
53851838,0.5595952380952381,1
53865657,0.5595952380952381,1
53867369,0.5595952380952381,1
53869227,0.5595952380952381,1
53877484,0.48870454545454545,2
53891396,0.5119761904761905,1
53894840,0.5119761904761905,1
53895070,0.46745652173913044,3
53900823,0.5595952380952381,1
53902130,0.5595952380952381,1
53914729,0.6146458333333333,4
53918185,0.5109347826086956,3
53942223,0.6574629629629629,7
53943264,0.5119761904761905,1
53944134,0.5119761904761905,1
53947941,0.5119761904761905,1
53966080,0.5119761904761905,1
53970506,0.5595952380952381,1
53974557,0.5119761904761905,1
53976453,0.5119761904761905,1
53984062,0.44797916666666665,4
53984444,0.5595952380952381,1
53992303,0.5119761904761905,1
53996219,0.5119761904761905,1
53997852,0.5119761904761905,1
54001006,0.48870454545454545,2
54003039,0.5119761904761905,1
54004245,0.5119761904761905,1
54008681,0.5119761904761905,1
54036903,0.44797916666666665,4
54037660,0.5119761904761905,1
54046173,0.5119761904761905,1
54048317,0.5595952380952381,1
54054288,0.5119761904761905,1
54059562,0.5119761904761905,1
54070727,0.5595952380952381,1
54078546,0.5119761904761905,1
54081262,0.5595952380952381,1
54092073,0.5119761904761905,1
54130982,0.6146458333333333,4
54136631,0.5595952380952381,1
54139627,0.5595952380952381,1
54140928,0.5119761904761905,1
54147014,0.5796136363636364,2
54149575,0.5595952380952381,1
54152646,0.5595952380952381,1
54154987,0.5978913043478261,3
54156452,0.5978913043478261,3
54158663,0.5119761904761905,1
54160286,0.5119761904761905,1
54168808,0.6574629629629629,7
54172336,0.5341590909090909,2
54175212,0.5119761904761905,1
54177765,0.6442884615384615,6
54186980,0.5119761904761905,1
54195981,0.5119761904761905,1
54205517,0.5119761904761905,1
54205584,0.5595952380952381,1
54205906,0.5119761904761905,1
54207820,0.5595952380952381,1
54215422,0.5595952380952381,1
54226037,0.5595952380952381,1
54234665,0.5595952380952381,1
54240234,0.5119761904761905,1
54245400,0.5119761904761905,1
54252446,0.5595952380952381,1
54254887,0.5119761904761905,1
54255081,0.07964074074074075,115
54255279,0.5119761904761905,1
54279334,0.5119761904761905,1
54281866,0.5595952380952381,1
54281952,0.5119761904761905,1
54289346,0.5978913043478261,3
54294613,0.5119761904761905,1
54294729,0.5595952380952381,1
54295426,0.5119761904761905,1
54305440,0.5119761904761905,1
54310549,0.5595952380952381,1
54312811,0.5119761904761905,1
54312919,0.5119761904761905,1
54314527,0.5595952380952381,1
54317890,0.5595952380952381,1
54321769,0.5595952380952381,1
54325582,0.5119761904761905,1
54327185,0.5796136363636364,2
54330859,0.5595952380952381,1
54349928,0.5595952380952381,1
54351026,0.5119761904761905,1
54355178,0.5595952380952381,1
54365319,0.5119761904761905,1
54367258,0.5595952380952381,1
54370815,0.5796136363636364,2
54377977,0.5119761904761905,1
54381253,0.5978913043478261,3
54381255,0.5595952380952381,1
54390622,0.5595952380952381,1
54391553,0.5119761904761905,1
54400380,0.5796136363636364,2
54404275,0.35838333333333333,10
54405475,0.5796136363636364,2
54406766,0.5119761904761905,1
54415852,0.5796136363636364,2
54416099,0.5119761904761905,1
54416380,0.48964583333333334,4
54428044,0.48870454545454545,2
54430853,0.5119761904761905,1
54431409,0.5119761904761905,1
54431508,0.5341590909090909,2
54432042,0.48870454545454545,2
54445581,0.5119761904761905,1
54458962,0.5595952380952381,1
54463241,0.5595952380952381,1
54464306,0.48870454545454545,2
54468718,0.5595952380952381,1
54477672,0.5595952380952381,1
54478740,0.5978913043478261,3
54487146,0.5595952380952381,1
54489991,0.5119761904761905,1
54497775,0.5595952380952381,1
54512228,0.5978913043478261,3
54537190,0.5978913043478261,3
54555307,0.7500405405405406,17
54621470,0.5119761904761905,1
54621515,0.5109347826086956,3
54647428,0.5796136363636364,2
54649105,0.5595952380952381,1
54663007,0.5595952380952381,1
54669434,0.5595952380952381,1
54688900,0.44797916666666665,4
54689330,0.5119761904761905,1
54695460,0.5119761904761905,1
54744634,0.44797916666666665,4
54749020,0.5595952380952381,1
54760281,0.6146458333333333,4
54764357,0.48870454545454545,2
54771916,0.5595952380952381,1
54772512,0.5595952380952381,1
54778160,0.5119761904761905,1
54786168,0.5119761904761905,1
54801655,0.5595952380952381,1
54806641,0.46745652173913044,3
54813197,0.5595952380952381,1
54832304,0.5595952380952381,1
54836354,0.6146458333333333,4
54843260,0.46745652173913044,3
54847922,0.5796136363636364,2
54855736,0.5119761904761905,1
54858015,0.5595952380952381,1
54859937,0.5119761904761905,1
54864282,0.5595952380952381,1
54867717,0.6442884615384615,6
54872279,0.5119761904761905,1
54875130,0.5119761904761905,1
54877826,0.5595952380952381,1
54881958,0.48870454545454545,2
54882938,0.46745652173913044,3
54883320,0.6146458333333333,4
54892308,0.5595952380952381,1
54893664,0.48870454545454545,2
54898332,0.5796136363636364,2
54909878,0.5119761904761905,1
54914784,0.5119761904761905,1
54915863,0.5796136363636364,2
54920007,0.5119761904761905,1
54920035,0.5595952380952381,1
54921073,0.5119761904761905,1
54933945,0.5978913043478261,3
54945642,0.5595952380952381,1
54946318,0.5119761904761905,1
54948294,0.5595952380952381,1
54953719,0.5796136363636364,2
54954429,0.5341590909090909,2
54962552,0.5595952380952381,1
54965326,0.5595952380952381,1
54968470,0.5119761904761905,1
54968658,0.5595952380952381,1
54969609,0.5595952380952381,1
54997331,0.5595952380952381,1
55027864,0.5595952380952381,1
55042592,0.46745652173913044,3
55061324,0.5119761904761905,1
55081641,0.3437875,20
55083944,0.5595952380952381,1
55096895,0.5119761904761905,1
55119688,0.5119761904761905,1
55127311,0.5119761904761905,1
55172931,0.5595952380952381,1
55181805,0.47006,5
55200008,0.7687875,20
55209666,0.5595952380952381,1
55210947,0.5119761904761905,1
55212553,0.48870454545454545,2
55218017,0.48870454545454545,2
55241760,0.5595952380952381,1
55244252,0.5595952380952381,1
55251430,0.5119761904761905,1
55263785,0.5119761904761905,1
55275980,0.43006,5
55279213,0.5119761904761905,1
55279479,0.46745652173913044,3
55281964,0.48870454545454545,2
55283917,0.5119761904761905,1
55301488,0.5595952380952381,1
55320570,0.5796136363636364,2
55322683,0.5595952380952381,1
55332133,0.5595952380952381,1
55410267,0.5119761904761905,1
55458210,0.5595952380952381,1
55475839,0.5595952380952381,1
55495068,0.5595952380952381,1
55500419,0.5119761904761905,1
55524026,0.5595952380952381,1
55545789,0.5796136363636364,2
55602063,0.5796136363636364,2
55603801,0.5595952380952381,1
55611336,0.5796136363636364,2
55628108,0.5796136363636364,2
55649921,0.5595952380952381,1
55650670,0.5729791666666667,4
55652772,0.5595952380952381,1
55653860,0.5119761904761905,1
55674196,0.5978913043478261,3
55681699,0.5978913043478261,3
55691801,0.5595952380952381,1
55778683,0.5595952380952381,1
55782946,0.5119761904761905,1
55814158,0.44797916666666665,4
55829780,0.5595952380952381,1
55835485,0.5119761904761905,1
55856405,0.5119761904761905,1
55880022,0.5796136363636364,2
55882870,0.5595952380952381,1
55932085,0.5595952380952381,1
55932118,0.3071857142857143,15
55986122,0.5978913043478261,3
55993643,0.5796136363636364,2
56004604,0.2622317073170732,21
56020794,0.5341590909090909,2
56022762,0.5119761904761905,1
56028323,0.710984375,12
56048383,0.5119761904761905,1
56072987,0.5595952380952381,1
56082273,0.5595952380952381,1
56096008,0.5119761904761905,1
56113101,0.5796136363636364,2
56117182,0.5109347826086956,3
56132151,0.5595952380952381,1
56144973,0.5119761904761905,1
56164723,0.32643055555555556,16
56174241,0.5729791666666667,4
56191068,0.11814835164835165,71
56196759,0.5595952380952381,1
56217985,0.5796136363636364,2
56219125,0.5595952380952381,1
56220494,0.5595952380952381,1
56231157,0.5119761904761905,1
56235840,0.5119761904761905,1
56236581,0.5595952380952381,1
56236806,0.5595952380952381,1
56237635,0.5595952380952381,1
56237750,0.5796136363636364,2
56238070,0.5341590909090909,2
56240042,0.5595952380952381,1
56240351,0.5595952380952381,1
56249370,0.5796136363636364,2
56250949,0.5595952380952381,1
56270926,0.5796136363636364,2
56272713,0.5978913043478261,3
56276848,0.5595952380952381,1
56283940,0.6810862068965517,9
56287581,0.5595952380952381,1
56294828,0.5595952380952381,1
56303941,0.5119761904761905,1
56307670,0.5595952380952381,1
56311437,0.5796136363636364,2
56314055,0.5796136363636364,2
56323862,0.5595952380952381,1
56326319,0.41351923076923075,6
56328144,0.5595952380952381,1
56328959,0.5595952380952381,1
56331843,0.5119761904761905,1
56332951,0.5119761904761905,1
56336638,0.5595952380952381,1
56338823,0.5595952380952381,1
56339568,0.5119761904761905,1
56341303,0.5119761904761905,1
56347431,0.5595952380952381,1
56355989,0.5595952380952381,1
56369082,0.5119761904761905,1
56377760,0.5796136363636364,2
56379799,0.5595952380952381,1
56380876,0.5595952380952381,1
56382167,0.5595952380952381,1
56382273,0.5595952380952381,1
56384039,0.5595952380952381,1
56385324,0.6146458333333333,4
56385558,0.4397068965517241,9
56386339,0.6146458333333333,4
56386405,0.5595952380952381,1
56392031,0.5595952380952381,1
56397411,0.5595952380952381,1
56400687,0.5595952380952381,1
56402356,0.5595952380952381,1
56404852,0.46745652173913044,3
56406473,0.5595952380952381,1
56407529,0.5109347826086956,3
56408637,0.5119761904761905,1
56412729,0.48870454545454545,2
56412980,0.5595952380952381,1
56426834,0.5119761904761905,1
56426978,0.5595952380952381,1
56428508,0.5595952380952381,1
56432861,0.5119761904761905,1
56434546,0.5119761904761905,1
56434646,0.5119761904761905,1
56447915,0.5119761904761905,1
56449374,0.5119761904761905,1
56450106,0.5595952380952381,1
56458457,0.5119761904761905,1
56489498,0.5595952380952381,1
56492616,0.5119761904761905,1
56496698,0.5119761904761905,1
56499155,0.5595952380952381,1
56502362,0.09863761467889909,89
56516424,0.6696964285714285,8
56526466,0.48870454545454545,2
56527366,0.5595952380952381,1
56527689,0.5341590909090909,2
56528414,0.5595952380952381,1
56532836,0.5595952380952381,1
56533172,0.5119761904761905,1
56534814,0.5595952380952381,1
56542310,0.5119761904761905,1
56549859,0.46745652173913044,3
56554813,0.5595952380952381,1
56556747,0.5595952380952381,1
56559147,0.6442884615384615,6
56568513,0.43006,5
56585119,0.5119761904761905,1
56585930,0.5595952380952381,1
56588034,0.5595952380952381,1
56594990,0.5595952380952381,1
56598141,0.6146458333333333,4
56600659,0.5119761904761905,1
56604910,0.5119761904761905,1
56607611,0.5119761904761905,1
56610030,0.5119761904761905,1
56610601,0.5595952380952381,1
56611717,0.5119761904761905,1
56619730,0.5119761904761905,1
56624473,0.5119761904761905,1
56632537,0.5119761904761905,1
56634136,0.5595952380952381,1
56636267,0.5119761904761905,1
56637507,0.5595952380952381,1
56641067,0.5119761904761905,1
56642519,0.5978913043478261,3
56643818,0.5595952380952381,1
56648347,0.48870454545454545,2
56649471,0.5119761904761905,1
56653649,0.5796136363636364,2
56668701,0.5119761904761905,1
56670026,0.5796136363636364,2
56681408,0.5595952380952381,1
56681755,0.5595952380952381,1
56684549,0.5595952380952381,1
56689217,0.5595952380952381,1
56693216,0.5119761904761905,1
56694795,0.5595952380952381,1
56695526,0.5119761904761905,1
56704185,0.5119761904761905,1
56707737,0.5119761904761905,1
56713939,0.5595952380952381,1
56716606,0.5595952380952381,1
56720865,0.5119761904761905,1
56724580,0.47585483870967743,11
56728178,0.5119761904761905,1
56731489,0.48870454545454545,2
56737016,0.5119761904761905,1
56740704,0.5796136363636364,2
56760026,0.44797916666666665,4
56761592,0.5796136363636364,2
56761695,0.6146458333333333,4
56762884,0.44797916666666665,4
56769242,0.5119761904761905,1
56776535,0.5595952380952381,1
56779131,0.5119761904761905,1
56781058,0.5119761904761905,1
56791352,0.5119761904761905,1
56806447,0.5796136363636364,2
56806601,0.5119761904761905,1
56814547,0.5119761904761905,1
56823294,0.5796136363636364,2
56827495,0.48870454545454545,2
56832464,0.5595952380952381,1
56839770,0.6146458333333333,4
56842701,0.5595952380952381,1
56843734,0.5595952380952381,1
56843891,0.5595952380952381,1
56850403,0.5119761904761905,1
56871834,0.5595952380952381,1
56876569,0.5119761904761905,1
56878711,0.5595952380952381,1
56884217,0.5119761904761905,1
56887746,0.5595952380952381,1
56890877,0.6442884615384615,6
56896113,0.2361388888888889,34
56901569,0.5595952380952381,1
56901700,0.5796136363636364,2
56910886,0.5119761904761905,1
56912102,0.5595952380952381,1
56912937,0.5595952380952381,1
56919763,0.5119761904761905,1
56939710,0.6810862068965517,9
56942769,0.5119761904761905,1
56942932,0.5119761904761905,1
56945453,0.5595952380952381,1
56945855,0.2937875,20
56947495,0.5595952380952381,1
56953830,0.5595952380952381,1
56955809,0.5796136363636364,2
56956887,0.6146458333333333,4
56974490,0.5119761904761905,1
56975516,0.5119761904761905,1
56975758,0.5796136363636364,2
56976015,0.5119761904761905,1
56977021,0.5796136363636364,2
56980587,0.5595952380952381,1
56992441,0.5595952380952381,1
57024765,0.5119761904761905,1
57029765,0.48870454545454545,2
57031221,0.5978913043478261,3
57031906,0.5119761904761905,1
57032869,0.5595952380952381,1
57037578,0.30360714285714285,22
57044615,0.5595952380952381,1
57061569,0.5595952380952381,1
57062558,0.5595952380952381,1
57064046,0.5119761904761905,1
57065078,0.48870454545454545,2
57067501,0.5595952380952381,1
57068291,0.5595952380952381,1
57070464,0.5595952380952381,1
57079227,0.5119761904761905,1
57081638,0.5978913043478261,3
57085959,0.48870454545454545,2
57088104,0.5595952380952381,1
57097795,0.5595952380952381,1
57100147,0.5119761904761905,1
57104039,0.5595952380952381,1
57104118,0.5595952380952381,1
57106785,0.5796136363636364,2
57110371,0.10142924528301887,86
57113646,0.5595952380952381,1
57113920,0.5119761904761905,1
57117718,0.63006,5
57123101,0.5119761904761905,1
57125537,0.5595952380952381,1
57129640,0.5119761904761905,1
57136984,0.5119761904761905,1
57137936,0.5119761904761905,1
57141243,0.5595952380952381,1
57143920,0.5119761904761905,1
57150770,0.5595952380952381,1
57151627,0.5796136363636364,2
57154380,0.5595952380952381,1
57163870,0.5595952380952381,1
57167292,0.5595952380952381,1
57168870,0.5119761904761905,1
57171442,0.5595952380952381,1
57172790,0.5119761904761905,1
57173974,0.5796136363636364,2
57180375,0.5595952380952381,1
57181338,0.48870454545454545,2
57184623,0.5119761904761905,1
57190511,0.44797916666666665,4
57194583,0.5595952380952381,1
57194955,0.48870454545454545,2
57203884,0.48870454545454545,2
57227119,0.5595952380952381,1
57228871,0.5119761904761905,1
57232669,0.5119761904761905,1
57239779,0.5119761904761905,1
57240043,0.5595952380952381,1
57241244,0.5595952380952381,1
57243153,0.44797916666666665,4
57248307,0.5595952380952381,1
57261721,0.5119761904761905,1
57272435,0.5119761904761905,1
57273791,0.5595952380952381,1
57282761,0.5119761904761905,1
57283257,0.5595952380952381,1
57290710,0.5595952380952381,1
57290725,0.5595952380952381,1
57292232,0.5119761904761905,1
57292546,0.5595952380952381,1
57295216,0.5595952380952381,1
57306354,0.5595952380952381,1
57315317,0.5796136363636364,2
57319139,0.5119761904761905,1
57328610,0.51006,5
57331025,0.5978913043478261,3
57331461,0.5595952380952381,1
57334963,0.5119761904761905,1
57345468,0.5119761904761905,1
57349305,0.779797619047619,22
57353007,0.5595952380952381,1
57372895,0.5595952380952381,1
57374596,0.5595952380952381,1
57376254,0.5796136363636364,2
57377960,0.5119761904761905,1
57396530,0.6696964285714285,8
57407134,0.5985303030303031,13
57408892,0.5595952380952381,1
57409246,0.5119761904761905,1
57417278,0.5595952380952381,1
57422391,0.5796136363636364,2
57423401,0.48870454545454545,2
57428009,0.5595952380952381,1
57434518,0.617234375,12
57435936,0.5119761904761905,1
57436218,0.48870454545454545,2
57436525,0.5978913043478261,3
57436867,0.5119761904761905,1
57437051,0.5595952380952381,1
57437777,0.5595952380952381,1
57438276,0.5119761904761905,1
57439925,0.5119761904761905,1
57439967,0.5119761904761905,1
57441699,0.335984375,12
57442275,0.5119761904761905,1
57443055,0.5595952380952381,1
57444193,0.5119761904761905,1
57444218,0.5119761904761905,1
57444312,0.6574629629629629,7
57444740,0.5595952380952381,1
57445264,0.5796136363636364,2
57454786,0.5119761904761905,1
57455734,0.5595952380952381,1
57455875,0.48870454545454545,2
57456452,0.48870454545454545,2
57459168,0.48870454545454545,2
57462437,0.5595952380952381,1
57462460,0.5595952380952381,1
57462600,0.5119761904761905,1
57464086,0.48870454545454545,2
57464615,0.22398958333333333,28
57464627,0.5595952380952381,1
57466147,0.5595952380952381,1
57469265,0.5119761904761905,1
57474744,0.46745652173913044,3
57474833,0.5119761904761905,1
57481501,0.5119761904761905,1
57484142,0.2756794871794872,19
57486308,0.5595952380952381,1
57487612,0.5595952380952381,1
57490904,0.48870454545454545,2
57496105,0.5119761904761905,1
57515540,0.5119761904761905,1
57515968,0.5796136363636364,2
57518264,0.5595952380952381,1
57518523,0.5119761904761905,1
57522804,0.5595952380952381,1
57523735,0.5119761904761905,1
57523826,0.63006,5
57524854,0.5119761904761905,1
57526850,0.5119761904761905,1
57535498,0.5119761904761905,1
57540017,0.5119761904761905,1
57540260,0.5119761904761905,1
57540571,0.5796136363636364,2
57541106,0.5119761904761905,1
57549843,0.5978913043478261,3
57551395,0.5595952380952381,1
57551747,0.5119761904761905,1
57553599,0.5119761904761905,1
57555287,0.5796136363636364,2
57558141,0.6146458333333333,4
57559936,0.5119761904761905,1
57561509,0.48870454545454545,2
57564110,0.5595952380952381,1
57564457,0.5544130434782609,3
57570833,0.48870454545454545,2
57575870,0.5119761904761905,1
57576084,0.5595952380952381,1
57576296,0.5595952380952381,1
57578615,0.5119761904761905,1
57582016,0.5119761904761905,1
57582350,0.35838333333333333,10
57583234,0.5595952380952381,1
57591178,0.5595952380952381,1
57594918,0.5544130434782609,3
57595909,0.5109347826086956,3
57596420,0.46745652173913044,3
57596580,0.5595952380952381,1
57598560,0.5119761904761905,1
57604112,0.5595952380952381,1
57606524,0.5119761904761905,1
57606651,0.6574629629629629,7
57607032,0.5119761904761905,1
57607189,0.5595952380952381,1
57610773,0.6810862068965517,9
57611156,0.5595952380952381,1
57612059,0.5595952380952381,1
57612245,0.5595952380952381,1
57613831,0.5119761904761905,1
57614360,0.5119761904761905,1
57619994,0.5119761904761905,1
57620805,0.5119761904761905,1
57621655,0.5595952380952381,1
57622431,0.5341590909090909,2
57623096,0.6146458333333333,4
57623131,0.5796136363636364,2
57623811,0.5119761904761905,1
57627506,0.5595952380952381,1
57628105,0.5595952380952381,1
57629671,0.6146458333333333,4
57630777,0.5119761904761905,1
57633260,0.22179838709677419,42
57633551,0.5796136363636364,2
57639508,0.5119761904761905,1
57641308,0.48870454545454545,2
57641451,0.48870454545454545,2
57643307,0.5119761904761905,1
57643867,0.5119761904761905,1
57644432,0.5119761904761905,1
57645351,0.5119761904761905,1
57649196,0.5595952380952381,1
57653034,0.5595952380952381,1
57653039,0.5595952380952381,1
57661321,0.5595952380952381,1
57663759,0.5119761904761905,1
57666530,0.5595952380952381,1
57666656,0.5341590909090909,2
57666748,0.5119761904761905,1
57667466,0.5119761904761905,1
57667753,0.63006,5
57672197,0.5119761904761905,1
57674620,0.5119761904761905,1
57675480,0.5119761904761905,1
57676334,0.5595952380952381,1
57678015,0.5119761904761905,1
57678158,0.5119761904761905,1
57678914,0.5595952380952381,1
57679667,0.1679921875,44
57682304,0.48870454545454545,2
57683863,0.5119761904761905,1
57684489,0.5796136363636364,2
57684957,0.5119761904761905,1
57685214,0.5119761904761905,1
57685885,0.3839821428571429,8
57692835,0.5595952380952381,1
57693197,0.5595952380952381,1
57694477,0.5119761904761905,1
57695701,0.5796136363636364,2
57695807,0.4583833333333333,10
57696031,0.5595952380952381,1
57696411,0.5119761904761905,1
57697528,0.63006,5
57697538,0.63006,5
57697568,0.5119761904761905,1
57700353,0.5595952380952381,1
57702252,0.5595952380952381,1
57703113,0.5544130434782609,3
57703375,0.7430972222222222,16
57704296,0.5796136363636364,2
57705567,0.48870454545454545,2
57705673,0.5595952380952381,1
57714580,0.5119761904761905,1
57715764,0.5595952380952381,1
57716919,0.25003488372093025,23
57717332,0.5796136363636364,2
57720381,0.5119761904761905,1
57726869,0.5796136363636364,2
57734119,0.63006,5
57734678,0.5119761904761905,1
57736994,0.5595952380952381,1
57737279,0.5595952380952381,1
57737949,0.5119761904761905,1
57739556,0.5595952380952381,1
57739673,0.5119761904761905,1
57740837,0.1807923076923077,45
57741222,0.5119761904761905,1
57745482,0.43006,5
57750521,0.5119761904761905,1
57753193,0.5119761904761905,1
57753423,0.43006,5
57753562,0.5119761904761905,1
57753723,0.48870454545454545,2
57757107,0.5119761904761905,1
57759391,0.4904423076923077,6
57761365,0.5119761904761905,1
57765931,0.5341590909090909,2
57768091,0.5119761904761905,1
57768166,0.5595952380952381,1
57772485,0.48870454545454545,2
57773226,0.5595952380952381,1
57774522,0.5119761904761905,1
57774606,0.5595952380952381,1
57776147,0.5119761904761905,1
57776248,0.5119761904761905,1
